Country,Company Name,Year,Sector,DealType,DealSubtype, Proceeds ($ millions) ,RealSector
Armenia,Printing-Press of Spitak CJSC,1999,Manufacturing & Services,Public offering,, 0.00 ,Manufacturing
Armenia,Yerevan Bread Factory N 10 SCJSC,1999,Manufacturing & Services,Trade sale or competitive sale,, 0.00 ,Manufacturing
Armenia,Ani Road Construction SCJSC,1999,Manufacturing & Services,Public offering,, 0.01 ,Construction
Armenia,Nairi Road Construction SCJSC,1999,Manufacturing & Services,Public offering,, 0.01 ,Construction
Armenia,"Abovyan Furniture ""Kotayq"" CJSC",1999,Manufacturing & Services,Trade sale or competitive sale,,,Manufacturing
Armenia,erevan Furniture Making and Repair CJSC,1999,Manufacturing & Services,Public offering,, 0.01 ,Manufacturing
Armenia,Qanaqer Sewing Factory CJSC,1999,Manufacturing & Services,Public offering,, 0.02 ,Manufacturing
Armenia,Siranush (Spitak Cheese Factory) CJSC,1999,Manufacturing & Services,Public offering,, 0.04 ,Manufacturing
Armenia,"Gyumri ""Artsakh"" Building Construction CJSC",1999,Manufacturing & Services,Trade sale or competitive sale,,,Construction
Armenia,Petarnakhagits SCJSC,1999,Other,Public offering,, 0.00 ,Other
Armenia,Haykhimnakhagits SCJSC,1999,Other,Trade sale or competitive sale,, 0.00 ,Other
Armenia,Jermaenergo SCJSC,1999,Other,Trade sale or competitive sale,, 0.00 ,Other
Armenia,Infofile SCJSC,1999,Other,Public offering,, 0.00 ,Other
Armenia,Vanadzor Govazd of Hayargovazd CJSC,1999,Other,Public offering,, 0.00 ,Other
Armenia,Confort-1 CJSC,1999,Other,Trade sale or competitive sale,, 0.00 ,Other
Armenia,Plastmassa Coop.,1999,Other,Trade sale or competitive sale,, 0.00 ,Other
Armenia,Vardenisshin-5 CJSC,1999,Other,Public offering,, 0.00 ,Other
Armenia,Sevani Tsitsernak,1999,Other,Trade sale or competitive sale,, 0.00 ,Other
Armenia,"Akord Coop. (Jrvej, Mayak district 8)",1999,Other,Trade sale or competitive sale,, 0.01 ,Other
Armenia,Veradardz LTD,1999,Other,Trade sale or competitive sale,, 0.01 ,Other
Armenia,Jrashinarar CJSC,1999,Other,Public offering,, 0.01 ,Other
Armenia,"Akord Coop. (Jrvej, Mayak district 2a)",1999,Other,Trade sale or competitive sale,, 0.01 ,Other
Armenia,Gyumri PNC SCJSC,1999,Other,Public offering,, 0.01 ,Other
Armenia,Hydroshinarar,1999,Other,Public offering,, 0.01 ,Other
Armenia,Gyumri CPE-1 SCJSC,1999,Other,Public offering,, 0.01 ,Other
Armenia,Shinanyutar SCJSC,1999,Other,Public offering,, 0.01 ,Other
Armenia,Shinarar-94 CJSC,1999,Other,Public offering,, 0.02 ,Other
Armenia,Ani CJSC,1999,Other,Public offering,, 0.02 ,Other
Armenia,Kotaykkosh CJSC,1999,Other,Public offering,, 0.03 ,Other
Armenia,Echmiadzni CPT SCJSC,1999,Other,Trade sale or competitive sale,, 0.03 ,Other
Armenia,Shinnorogum LE LTD.,1999,Other,Trade sale or competitive sale,, 0.04 ,Other
Armenia,Krunk LTD,1999,Other,Trade sale or competitive sale,, 0.05 ,Other
Armenia,Hrazdan CT SCJSC,1999,Other,Public offering,, 0.07 ,Other
Armenia,Gyumri Bread Accepting SCJSC,1999,Other,Trade sale or competitive sale,, 0.08 ,Other
Armenia,Jrkonstruktcia LE LTD,1999,Other,Trade sale or competitive sale,, 0.10 ,Other
Armenia,Alyumin LE LTD,1999,Other,Trade sale or competitive sale,, 0.13 ,Other
Armenia,Dzyunik refrigirator SCJSC,1999,Other,Trade sale or competitive sale,, 0.15 ,Other
Armenia,Arabkir Medical Centre  LE LTD,1999,Other,Trade sale or competitive sale,, 0.16 ,Other
Armenia,Prometey-Qimprom CJSC,1999,Other,Trade sale or competitive sale,, 1.53 ,Other
Armenia,DCA CJSC,1999,Other,Trade sale or competitive sale,, 3.05 ,Other
Armenia,Electromechanical Repair Site of Yerevan Metropoliten SCJSC,1999,Services,Trade sale or competitive sale,,,Other (services)
Armenia,Gyumri Hotel Economy SCJSC,1999,Services,Public offering,, 0.03 ,Hotels and restaurants
Armenia,Gladzor Hotel in Eghegnadzor SCJSC,1999,Services,Public offering,, 0.03 ,Hotels and restaurants
Armenia,Gandzasar Hotel SCJSC,1999,Services,Public offering,, 0.06 ,Hotels and restaurants
Armenia,Yerevan Minibus CPT SCJSC,1999,Services,Public offering,, 0.26 ,Hotels and restaurants
Armenia,Hotel Yerevan CJSC,1999,Services,Trade sale or competitive sale,, 1.03 ,Hotels and restaurants
Azerbaijan,Bilesuvar-pambiq,1997,Manufacturing & Services,Auction & closed subscription,,,"Manufacturing (Production, Storage & sale (cotton))"
Azerbaijan,Elet agac emali,1997,Manufacturing & Services,Auction & closed subscription,,,Construction
Azerbaijan,Agac Yonqarlan Plitesi,1997,Manufacturing & Services,Auction & closed subscription,,,Manufacturing (production and sale of wood blocks)
Azerbaijan,Baki mebel hissa,1997,Manufacturing & Services,Auction & closed subscription,,,Production and sale of furniture
Azerbaijan,Ganca Yag-Piy,1997,Manufacturing & Services,Auction & closed subscription,,,Production and sale of vegetable oil and soap
Azerbaijan,Yevlax-Pambiq,1997,Manufacturing & Services,Auction & closed subscription,,,"Production, storage and sale of cotton"
Azerbaijan,Neftcala pambiq,1997,Manufacturing & Services,Auction & closed subscription,,,"Production, storage and sale of cotton"
Azerbaijan,Zerdab-Pambiq,1997,Manufacturing & Services,Auction & closed subscription,, 0.08 ,"Manufacturing (Production, Storage & sale (cotton))"
Azerbaijan,Baki tikis,1997,Manufacturing & Services,Auction & closed subscription,, 0.20 ,Manufacturing
Azerbaijan,Minali qablar,1997,Manufacturing & Services,Auction & closed subscription,, 0.27 ,Manufacturing (production of china for domestic use)
Azerbaijan,Piva,1997,Manufacturing & Services,Auction & closed subscription,, 0.93 ,Agribusiness (Manufacturing)
Azerbaijan,Lankaran-Konserv,1997,Other,Auction & closed subscription,,,Storage & sale (fruit and veg.)
Azerbaijan,Azaqrotreyd,1997,Other,Auction & closed subscription,, 0.48 ,Storage & sale (fruit and veg.)
Azerbaijan,Markazi Univermaq,1997,Services,Auction & closed subscription,, 0.55 ,Trade (retail)
Azerbaijan,Baki Alatava-Tokhuju,1998,Manufacturing & Services,Auction,, 0.19 ,Manufacturing
Azerbaijan,Taminmash,1998,Manufacturing & Services,Auction,, 0.22 ,Manufacturing and trade
Azerbaijan,Sheki-tutun,1998,Manufacturing & Services,Auction,, 0.24 ,Manufacturing
Azerbaijan,Goychay-Konyak Zavodu,1998,Manufacturing & Services,Auction,, 0.24 ,Beverages/Manufacturing (Cognac)
Azerbaijan,Karkas,1998,Manufacturing & Services,Auction,, 0.29 ,Manufacturing
Azerbaijan,Bakikhanov Tikish,1998,Manufacturing & Services,Auction,, 0.35 ,Manufacturing
Azerbaijan,Baki-Sharab-2,1998,Manufacturing & Services,Auction,, 0.50 ,Beverages (Wine)/ Manufacturing
Azerbaijan,Mardakan-Broyler,1998,Manufacturing & Services,Auction,, 0.58 ,Poultry/Agribusiness
Azerbaijan,Shamakhi-Sharab 2,1998,Manufacturing & Services,Auction,, 0.64 ,Food and beverages (Grapes)/Agribusiness
Azerbaijan,Baku Electrical Welding JSC,1998,Manufacturing & Services,Tender,, 1.00 ,Electrical equipment/ Manufacturing
Azerbaijan,Zahmat-Ruzi,1998,Other,Auction,, 0.31 ,Wholesale and storage of food products
Azerbaijan,Avtomotoservis ve Ticaret,1998,Services,Auction,, 0.14 ,Auto/Services
Azerbaijan,Pasaj,1998,Services,Auction,, 0.17 ,Trade
Azerbaijan,Turist - Mebel,1998,Services,Auction,, 0.20 ,Trade
Azerbaijan,Sumgayit Tijaret Markazi,1998,Services,Auction,, 0.20 ,Trade
Azerbaijan,Ganjlik,1998,Services,Auction,, 0.22 ,Health Services
Azerbaijan,Ganja-Univermag,1998,Services,Auction,, 0.22 ,Trade
Azerbaijan,Baki-Ayaggabi-1,1998,Services,Auction,, 0.41 ,Industry and trade
Azerbaijan,Baki Univermaghi,1998,Services,Auction,, 0.42 ,Trade
Azerbaijan,Moskva Tijaret Markazi,1998,Services,Auction,, 0.47 ,Trade
Azerbaijan,Khirdalan Anbar,1998,Services,Auction,, 0.50 ,Services
Azerbaijan,Baki-Taksopark-1,1998,Infrastructure,Auction,, 0.35 ,Transport/ Services
Azerbaijan,Shamkir-Konyak,1998,Manufacturing & Services,Auction,, 0.38 ,Wine and cognac/ Manufacturing and trade
Bahrain,General Trading and Food processing Company,1994,Other,Public Offer: Domestic,, 10.30 ,Food Company
Bangladesh,Jubili Tannery,1989,Manufacturing & Services,,, 0.20 ,Leather
Bangladesh,Hasam Oil Mills,1989,Other,,, 0.60 ,Food
Bangladesh,Hamdia Metal Industries,1992,Primary,,, 0.10 ,Metals
Bangladesh,Ujala Match Factory,1993,Manufacturing & Services,Plus long term liabilities,, 0.09 ,Manufacturing
Bangladesh,Jofain Fabrics,1993,Manufacturing & Services,Plus US$ 0.18Mn long term liabilities,, 0.34 ,Manufacturing
Bangladesh,Shampur Sugar Mills,1993,Manufacturing & Services,Plus long term liabilities,, 1.33 ,Sugar
Bangladesh,Barisal Textile Mills,1993,Manufacturing & Services,Plus US$ 0.43Mn long term liabilities,, 1.36 ,Manufacturing
Bangladesh,Bangladesh Textile Mills,1993,Manufacturing & Services,Plus US$ 3.6Mn long term liabilities,, 1.40 ,Manufacturing
Bangladesh,National Tubes,1993,Manufacturing & Services,Plus US$ 4.94 Mn long term liabilities,, 1.52 ,Manufacturing
Bangladesh,Madaripur Textile Mills,1993,Manufacturing & Services,Plus US$ 0.8Mn long term liabilities,, 2.19 ,Manufacturing
Bangladesh,Kisborgang Textile Mills,1993,Manufacturing & Services,Plus US$ 0.03Mn long term liabilities,, 2.61 ,Manufacturing
Bangladesh,Sharain Textile mills,1993,Manufacturing & Services,Plus US$ 2.13Mn long term liabilities,, 3.19 ,Manufacturing
Bangladesh,Dhaka Vegetable Oil Co.,1993,Other,Includes US$3.73 Mn quasi-equity loan,, 6.99 ,Food
Bangladesh,Kohinoor Chemical Co.,1993,Manufacturing & Services,Includes US$7.79 Mn quasi-equity loan,, 9.27 ,Chemicals
Bangladesh,Chittagong Cement Clinker & Grinding Co.,1993,Manufacturing & Services,Includes US$3.73 Mn quasi-equity loan,, 11.94 ,Cement
Bangladesh,Jofain Fabrics,1994,Manufacturing & Services,tender,, 0.31 ,Manufacturing
Bangladesh,Squibb of Bangladesh,1994,Manufacturing & Services,tender,, 0.50 ,Pharmaceutical
Bangladesh,Bangladesh Cycle,1994,Manufacturing & Services,tender,, 0.57 ,Manufacturing
Bangladesh,Eagle Box and Cartoons Manufacturing,1994,Manufacturing & Services,tender,, 0.57 ,Packaging Manufacturing
Bangladesh,Madaripur Textile,1994,Manufacturing & Services,tender,, 2.00 ,Manufacturing
Bangladesh,Kishoreganj Textile Mills Ltd.,1994,Manufacturing & Services,tender,, 2.37 ,Manufacturing
Bangladesh,Kohinor Spinning Mills,1994,Manufacturing & Services,tender,, 2.50 ,Manufacturing
Bangladesh,Sharmin Manufacturing Ltd,1994,Manufacturing & Services,tender,, 2.92 ,Manufacturing
Bangladesh,Jonfine Fabrics Ltd,1995,Manufacturing & Services,tender,, 0.31 ,Manufacturing
Bangladesh,Barisal Textile Ltd,1995,Manufacturing & Services,tender,, 0.31 ,Manufacturing
Bangladesh,Kohinoor Spinning Mills Ltd.,1995,Manufacturing & Services,tender,, 4.51 ,Manufacturing
Bangladesh,"I.K. Industries, Chittagong",1998,Services,Direct sale,, 0.15 ,Industry
Bangladesh,"B.G. Bangla Rice Mills, Thakurgaon",1999,Manufacturing & Services,Trade sale,, 0.03 ,Manufacturing (Rice Mills)
Bangladesh,Lira Industrial Enterprise,1993,Manufacturing & Services,Plus long term liabilities,, 0.35 ,Manufacturing
Barbados,Barbados Telephone Company,1991,Infrastructure,,, 2.80 ,Telecommunications
Barbados,Barbados Dairy Industries,1992,Manufacturing & Services,public offer,, 0.25 ,Manufacturing
Barbados,Barbados Mills Group of Companies,1992,Manufacturing & Services,,, 6.47 ,Manufacturing
Barbados,Barbados External Telecommunications,1992,Infrastructure,,, 21.60 ,Telecommunications
Barbados,Arawak Cement Company Ltd.,1994,Manufacturing & Services,direct sale,, 2.90 ,Cement
Barbados,Heywood Hottel,1994,Services,direct sale,, 17.00 ,Tourism
Barbados,no privatizaton completed (according to survey),1997,Other,,,,
Belarus,"Avtotransportnoe predprijatie nomer 6, gorod Novopolotsk",1997,Infrastructure,Employees buy-out,,,Transport
Belarus,Kohanovski ekskavatornoi zavod,1997,Infrastructure,Employees buy-out,, 0.01 ,Electricity
Belarus,"Zavod gidravlitsheskovo mashinostroenija, gorod Kobri",1997,Energy,Employees buy-out,,,Hydropower
Belarus,Borisovles,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Forestry
Belarus,Slonimski avtoremontnyi zavod,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Machinery
Belarus,Borisovski lespromhoz,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Forestry
Belarus,Bretski radiotehnitsheski zavod,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Manufacturing
Belarus,Minskaja zerkalnaja fabrika,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Manufacturing
Belarus,"Belspetsprojekt, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Construction
Belarus,Vitebsktorgprojekt,1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Construction
Belarus,"Stroikompleks, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Construction
Belarus,Radnoshkovitski keramitsheski zavod,1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Ceramics
Belarus,"Steklozavod ""Zalesje"", posjolok Partizanski",1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Glass manufacturing
Belarus,Novogrudskoje SMU,1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Construction
Belarus,Bobruiskaja mebelnaja fabrika imeni P. Osipenko,1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Manufacturing
Belarus,Mogilevles,1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Forestry
Belarus,Orzhaagroprommash,1997,Manufacturing & Services,Employees buy-out,, 0.04 ,Agriculture
Belarus,"Belhimenergo, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.04 ,Chemicals
Belarus,"Belkofe, gorod Otmjany",1997,Manufacturing & Services,Employees buy-out,, 0.04 ,Agriculture
Belarus,Zhlobinski remontno-mehanitsheski zavod,1997,Manufacturing & Services,Employees buy-out,, 0.04 ,Machinery
Belarus,Gomelstroitel,1997,Manufacturing & Services,Employees buy-out,, 0.04 ,Construction
Belarus,Bretski dorozhno-stroitelnyi trest,1997,Manufacturing & Services,Employees buy-out,, 0.05 ,Construction
Belarus,"Oddelotshnik - 28, gorod Polotsk",1997,Manufacturing & Services,Employees buy-out,, 0.05 ,Construction
Belarus,Soligorskpromstroi,1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Construction
Belarus,Kritshevskoje hleboprijomnoe pridprijatija,1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Agriculture
Belarus,Zhlobinmebel,1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Manufacturing
Belarus,"Borbythim, gorod Borisov",1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Chemicals
Belarus,Muzinstrument - Borisov,1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Manufacturing
Belarus,"Narudprom, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Construction
Belarus,Lavsanstroi,1997,Manufacturing & Services,Employees buy-out,, 0.06 ,Construction
Belarus,"Turovski lespromhoz, posjolok Hvoensk",1997,Manufacturing & Services,Employees buy-out,, 0.07 ,Forestry
Belarus,"Kupalnika, gorod Soligorsk",1997,Manufacturing & Services,Employees buy-out,, 0.08 ,Manufacturing
Belarus,Polotskles,1997,Manufacturing & Services,Employees buy-out,, 0.09 ,Forestry
Belarus,"Dorozhno-stroitelnyi trest nomer 1, Vitebsk",1997,Manufacturing & Services,Employees buy-out,, 0.10 ,Construction
Belarus,Kostjukovski lespromhoz,1997,Manufacturing & Services,Employees buy-out,, 0.13 ,Forestry
Belarus,"Dorozhno-stroitelnyi trest nomer 2, gorod Gomel",1997,Manufacturing & Services,Employees buy-out,, 0.15 ,Construction
Belarus,"Stroitelno-montazhnyi trest nomer 16, gorod Novopolotsk",1997,Manufacturing & Services,Employees buy-out,,,Construction
Belarus,Minskproektmebel,1997,Manufacturing & Services,Employees buy-out,, 0.15 ,Manufacturing
Belarus,"Gomelskaja mebelnaja fabrika ""Progress""",1997,Manufacturing & Services,Employees buy-out,, 0.17 ,Manufacturing
Belarus,Shklovki kombikormovyi zavod,1997,Manufacturing & Services,Employees buy-out,, 0.18 ,Agriculture
Belarus,"Belaruskabel, gorod Mozir",1997,Manufacturing & Services,Employees buy-out,, 0.21 ,Manufacturing
Belarus,"Polotski zavod ""Prommashremont""",1997,Manufacturing & Services,Employees buy-out,, 0.21 ,Agriculture
Belarus,Mogilevski remontnyi zavod,1997,Manufacturing & Services,Employees buy-out,, 0.23 ,Agriculture
Belarus,"Neftezavodmontazh, gorod Novopolotsk",1997,Manufacturing & Services,Employees buy-out,, 0.26 ,Construction
Belarus,"Belsantekmontazh - 2, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.29 ,Construction
Belarus,Minskoblhleboprodukt,1997,Manufacturing & Services,Employees buy-out,, 0.63 ,Agriculture
Belarus,"Belenergostroi, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.73 ,Construction
Belarus,Minskaja ptitsefabrika umeni N.K. Krupskoi,1997,Manufacturing & Services,Employees buy-out,, 0.74 ,Agriculture
Belarus,"Belselelektrospetstroi, gorod Minsk",1997,Manufacturing & Services,Employees buy-out,, 0.99 ,Construction
Belarus,Skidelski avtoremontnyi zavod,1997,Manufacturing & Services,Employees buy-out,, 1.68 ,Machinery
Belarus,"PKTB, gorod Svetlogorsk",1997,Other,Employees buy-out,, 0.01 ,Unknown
Belarus,"Kozhevnik, gorod Mogilev",1997,Other,Employees buy-out,, 0.03 ,Unknown
Belarus,"MNIPI, gorod Minsk",1997,Other,Employees buy-out,, 0.06 ,Unknown
Belarus,Slonimski kombikormovoi zavod,1997,Other,Employees buy-out,, 0.11 ,Food
Belarus,Lidapishjekonsentraty,1997,Other,Employees buy-out,, 0.19 ,Food
Belarus,Mozyrsol,1997,Other,Employees buy-out,, 0.41 ,Food
Belarus,Bobruiski kombinat hleboproduktov,1997,Other,Employees buy-out,, 0.46 ,Food
Belarus,Mozyrdrev,1997,Other,Employees buy-out,, 0.64 ,Unknown
Belarus,Mogiljovsksojuzpetshat,1997,Services,Employees buy-out,, 0.02 ,Trade
Belarus,"Avtotransportnoe predprijatie nomer 14, gorod Lepel",1997,Infrastructure,Employees buy-out,,,Transport
Belarus,"Avtotransportnoe predprijatie nomer 18, gorod Braslav",1997,Infrastructure,Employees buy-out,,,Transport
Belarus,"Avtospetsstroi, gorod Minsk",1997,Infrastructure,Employees buy-out,, 0.02 ,Transport
Belarus,"Avtotransportnoe predprijatie nomer 16, gorod Glubokoje",1997,Infrastructure,Employees buy-out,,,Transport
Belarus,Grodnoavtospetztrans,1997,Infrastructure,Employees buy-out,, 0.02 ,Transport
Belarus,"Avtotransportnoe predprijatie nomer 9, gorod Tshashniki",1997,Infrastructure,Employees buy-out,,,Transport
Belarus,BobruiskATEP,1997,Infrastructure,Employees buy-out,, 0.04 ,Transport
Belarus,"Avtospetztrans, gorod Minsk",1997,Infrastructure,Employees buy-out,, 0.15 ,Transport
Belarus,Minsktorgavtotrans,1997,Infrastructure,Employees buy-out,, 0.37 ,Transport
Belize,Belize Telecommunications Ltd.,1988,Infrastructure,first public offer,, 14.40 ,Telecommunications
Belize,Belize Telecommunications Ltd.,1990,Infrastructure,sale of shares,, 4.20 ,Telecommunications
Belize,Belize Telecommunications Ltd.,1991,Infrastructure,second public offer,, 14.60 ,Telecommunications
Belize,Belize Electricity Ltd.,1992,Infrastructure,also received US$10.753 Mn for debentures,, 6.90 ,Power Utility
