Country,Company Name,Year,Sector,DealType,DealSubtype, Proceeds ($ millions) 
Turkey,TUGSAS Samsun Fertilizer,2005,Competitive,,, 41.00 
Turkey,Tüpras,2005,Energy,,, 453.98 
Turkey,EBUAS real estates,2005,Financial,Tender,Asset Sale, 1.15 
Turkey,Kusadasi Holiday Village,2005,Financial,,, 34.50 
Turkey,SEKA real estates,2005,Financial,Tender,Asset Sale, 4.28 
Turkey,Sümer Holding Beykoz Premise,2005,Financial,Tender,Asset Sale, 29.75 
Turkey,Sümer Holding Manisa Premise,2005,Financial,Tender,Asset Sale, 3.75 
Turkey,Sümer Holding Sarikamis Premise,2005,Financial,,, 1.33 
Turkey,Sümer Holding- real estates,2005,Financial,Tender,Asset Sale, 20.69 
Turkey,TEDAS real estates,2005,Financial,Tender,Asset Sale, 1.23 
Turkey,TEKEL Real estates,2005,Financial,Tender,Asset Sale, 4.36 
Turkey,TUGSAS Tekirdag Depots,2005,Financial,,, 1.25 
Turkey,Ataturk Airport ,2005,Infrastructure,Concession,"Rehabilitate, operate, and transfer"," 2,543.00 "
Turkey,Port of Mersin concession,2005,Infrastructure,Concession,"Rehabilitate, operate, and transfer", 755.00 
Turkey,Turk Telekom,2005,Infrastructure,Tender,Block Sale," 6,550.00 "
Turkey,Erdemir,2006,Competitive,Block Sale,," 2,770.00 "
Turkey,THY,2006,Competitive,Public Offering,, 207.82 
Turkey,THY-USAS,2006,Competitive,,, 5.18 
Turkey,Tüpras,2006,Energy,,," 4,140.00 "
Turkey,Ankara Hotel,2006,Financial,Asset Sale,, 36.83 
Turkey,Basak Insurance,2006,Financial,Block Sale,, 268.00 
Turkey,EFES hotel,2006,Financial,Asset Sale,, 121.50 
Turkey,KBI real estate,2006,Financial,Asset Sale,, 37.60 
Turkey,Kizilay Business Center,2006,Financial,Asset Sale,, 55.00 
Turkey,TARABYE Hotel,2006,Financial,Asset Sale,, 145.30 
Turkey,TEKEL Real Estate,2006,Financial,Asset Sale,, 4.31 
Turkey,TEKEL Twin Towers,2006,Financial,Asset Sale,, 100.00 
Turkey,Mediterranean Port Management Corp,2006,Infrastructure,Concession,"Rehabilitate, operate and transfer", 61.00 
Turkey,Uluabat HPP,2006,Infrastructure,Greenfield,Merchant, 26.00 
Turkey,TEKEL Kaldirim Salt Mine,2006,Primary,Asset Sale,, 40.70 
Turkey,TEKEL Kayacik Salt Mine,2006,Primary,Asset Sale,, 42.20 
Turkey,TEKEL Yavsan Salt Mine,2006,Primary,,, 37.30 
Turkey,Bursa Celik Palas Hotel,2007,Competitive,,, 38.90 
Turkey,Motor vehicles inspection station 1. region,2007,Competitive,,, 300.25 
Turkey,Motor vehicles inspection station 2. region,2007,Competitive,,, 313.25 
Turkey,Real Estate in Istanbul,2007,Financial,,, 800.00 
Turkey,Sumer Holding Sarmisakli real estate,2007,Financial,,, 58.00 
Turkey,T. Hallkbank,2007,Financial,IPO,Partial (25%)," 1,838.80 "
Turkey,Tedas,2007,Financial,,, 2.37 
Turkey,Tekel Real Estate,2007,Financial,,, 127.34 
Turkey,Port of Mersin concession,2007,Infrastructure,Concession,"Rehabilitate, operate, and transfer (100%)", 755.00 
Turkey,Trakya Gas Distribution Company,2007,Infrastructure,Greenfield project,"Build, operate, and transfer (100%)", 1.90 
Turkey,TDC - Deveci Iron Mine,2007,Primary,,, 21.50 
Turkey,PETK_M,2008,Competitive,Block sale,Partial (51%),2040.00
Turkey,Tekel Tobacco,2008,Competitive,Asset sale,,1720.00
Turkey,Sümer Holding Nitro-mak ,2008,Competitive,Asset sale,Partial (33.5%),19.55
Turkey,TEKEL real estate,2008,Financial,Asset sale,,91.34
Turkey,TEDA_ real estate,2008,Financial,Asset sale,,2.80
Turkey,Sümer Holding real estate,2008,Financial,Asset sale,,1.86
Turkey,Türk Telekom,2008,Infrastructure,IPO,Partial (15%),1911.00
Turkey,Antalya Gazipasa Airport,2008,Infrastructure,Concession,"Rehabilitate, lease or rent, and transfer",500.00
Turkey,Istanbul Sabiha Gokcen International Airport Expansion,2008,Infrastructure,Concession,"Build, rehabilitate, operate, and transfer",386.00
Uganda,"BAT (Uganda), Ltd.",2000,Competitive,Concession,"Rehabilitate, lease or rent, and transfer", 1.68 
Uganda,Kakira Sugar Works,2000,Competitive,Concession,"Rehabilitate, operate, and transfer", 2.17 
Uganda,Masindi Hotel,2000,Competitive,Divestiture,Partial, 8.99 
Uganda,Uganda Garments Industries Ltd,2000,Competitive,Concession,"Rehabilitate, operate, and transfer", 5.16 
Uganda,Windsor Lake Victoria,2000,Competitive,Divestiture,Partial, 8.99 
Uganda,UTL Company,2000,Infrastructure,Divestiture,Partial, 33.52 
Uganda,Apollo Hotel Corporation,2001,Competitive,Divestiture,Partial, 8.99 
Uganda,Uganda Commercial Bank,2002,Financial,Divestiture,Partial, 19.00 
Uganda,Kasese Electrification Project,2003,Infrastructure,Divestiture,Partial,
Uganda,Uganda Electricity Generation Company Limited,2003,Infrastructure,Divestiture,, 6.80 
Uganda,Western Nile Rural Electrification Project,2003,Infrastructure,Divestiture,Partial, 11.30 
Uganda,Hotel Nile,2005,Competitive,Concession,30 Year Concession, 1.20 
Uganda,Umeme Limited,2005,Infrastructure,Concession,"Rehabilitate, lease or rent, and transfer", 19.00 
Uganda,Kinyara Sugar,2006,Competitive,Share Sale,, 33.00 
Ukraine,Mykolayivsky Hlynozemny Zavod,2000,Competitive,Divestiture,Partial, 15.30 
Ukraine,Mykolayivsky Hlynozemny Zavod,2000,Competitive,Divestiture,Partial, 1.63 
Ukraine,Okean,2000,Competitive,Divestiture,Partial, 4.83 
Ukraine,Komsomolets Donbassa,2000,Primary,Divestiture,Full, 7.35 
Ukraine,Mykolayivsky Hlynozemny Zavod,2001,Competitive,,, 15.30 
Ukraine,Mykolayivsky Hlynozemny Zavod,2001,Competitive,,, 1.60 
Ukraine,Galichina Oil Refinery,2001,Energy,,, 2.10 
Ukraine,Khersonoblenergo Distribution Company,2001,Infrastructure,,, 20.70 
Ukraine,Kirovogradoblenergo,2001,Infrastructure,,, 16.30 
Ukraine,Kyivoblenergo,2001,Infrastructure,Divestiture,Partial, 45.90 
Ukraine,Rivneoblenergo,2001,Infrastructure,,, 23.20 
Ukraine,Sevastopolmiskenergo,2001,Infrastructure,,, 18.70 
Ukraine,Zhytomyroblenergo,2001,Infrastructure,Divestiture,Partial, 35.20 
Ukraine,ZAZ,2002,Competitive,,, 9.81 
Ukraine,Pivnichny ore plant,2002,Primary,,, 16.15 
Ukraine,Severny GOK(Ukrsibbank),2002,Primary,,, 16.15 
Ukraine,Ukrainian Mobile Communications,2003,Infrastructure,Divestiture,Partial, 83.63 
Ukraine,Azovstal,2003,Primary,Divestiture,Partial, 21.18 
Ukraine,Nikopol Ferroalloy Plant,2003,Primary,Private Sale,, 39.57 
Ukraine,Vat Nikopolysykiy Zavod Ferosplaviv OAO,2003,Primary,Divestiture,Full, 77.09 
Ukraine,DNIPROPETROVSK Central Mkt,2004,Competitive,Tender,, 9.40 
Ukraine,KRYVBASVYBUKHPROM,2004,Competitive,Tender,, 13.80 
Ukraine,RUBIZHANSKY,2004,Competitive,Tender,, 2.50 
Ukraine,Dokuchaivsky Flux Plant,2004,Primary,Tender,, 21.50 
Ukraine,KRASNODONVUGILLIA,2004,Primary,Tender,, 145.20 
Ukraine,Krasnodonvugillya,2004,Primary,,, 145.06 
Ukraine,Kryvyy Rig ,2004,Primary,Auction,, 130.00 
Ukraine,Novgorodskiy mashinobudivniy ,2004,Primary,Tender,, 2.60 
Ukraine,Kryvorizhstal,2005,Competitive,Direct Sale,," 4,800.00 "
Ukraine,Graviton,2006,Competitive,Block Sale ,Partial (57%), 2.35 
Ukraine,Lugans'kteplovoz HC OJSC,2007,Competitive,Auction,Partial (76%), 60.80 
Ukraine,Mittal Steel Kryvyi Rih OJSC,2007,Competitive,Auction,Partial (.091%), 13.60 
Ukraine,Oranta NJSCIC,2007,Financial,Auction,Partial (25% plus 1), 103.70 
Uruguay,Uragua,2000,Infrastructure,Concession,"Build, rehabilitate, operate, and transfer", 151.00 
Uruguay,Montevideo Port Tecon,2001,Infrastructure,Concession,"Build,rehabilitate, operate, and transfer", 17.00 
Uruguay,Terminal Cuenca del Plata Port Privatization,2001,Infrastructure,Concession,"Build, rehabilitate, operate, and transfer", 17.10 
Uruguay,Carrasco International Airport,2003,Infrastructure,Concession,"Build, rehabilitate, operate, and transfer", 109.00 
Uruguay,CTI (Uruguay),2004,Infrastructure,Greenfield project,"Build, own, and operate", 18.10 
Uruguay,Nuevo Banco Comercial,2006,Financial,,, 167.00 
Uzbekistan,Uzkabel,2002,Competitive,,, 8.30 
Uzbekistan,DorrefTrans,2002,Infrastructure,Divestiture,Full, 12.00 
Uzbekistan,Toshmargyog JSC,2003,Competitive,,, 1.85 
Uzbekistan,Urgench Yog JSC,2003,Competitive,Divestiture,Full, 2.50 
Uzbekistan,Yangiyol Yog-Moy JSC,2003,Competitive,Divestiture,Full, 1.40 
Uzbekistan,Uzkabel,2004,Competitive,,$15m investment obligations, 10.00 
Uzbekistan,AO AkhangaranTsement ,2005,Competitive,,, 7.00 
Uzbekistan,AO Bukhara Gips ,2005,Competitive,,, 1.50 
Uzbekistan,AO Samarkandskii Liftostroitel'nyi Zavod ,2005,Competitive,,, 1.00 
Uzbekistan,Uzbek Yolref Trans Railway Operator,2008,Infrastructure,Divestiture,Partial,25.00
Vietnam,An Giang Plant Protection JSC,2004,Competitive,,, 6.90 
Vietnam,Bac Ninh Agriculture Product JSC,2004,Competitive,,, 2.57 
Vietnam,Bien Hoa Electronic JSC,2004,Competitive,,, 1.93 
Vietnam,Binh Minh Plastic JSC,2004,Competitive,,, 2.57 
Vietnam,Bong Sen Hotel JSC,2004,Competitive,,, 6.18 
Vietnam,Ca Mau Fishery JSC,2004,Competitive,,, 1.15 
Vietnam,Can Tho Cement JSC,2004,Competitive,,, 1.15 
Vietnam,Cat Loi JSC,2004,Competitive,,, 1.61 
Vietnam,Chuong Duong Beverages JSC,2004,Competitive,,, 2.73 
Vietnam,Co Loa Mechanical JSC,2004,Competitive,,, 1.13 
Vietnam,Cuu Long Pharmaceutical JSC,2004,Competitive,,, 1.74 
Vietnam,Fishery Cafatex JSC,2004,Competitive,,, 2.30 
Vietnam,Food Processing and Agriculture Printing JSC,2004,Competitive,,, 1.33 
Vietnam,Garment No. 6 JSC,2004,Competitive,,, 1.68 
Vietnam,Hai Phong Paint JSC,2004,Competitive,,, 1.13 
Vietnam,Hanoi Confectionary JSC,2004,Competitive,,, 1.18 
Vietnam,Hau Giang Pharmaceutical JSC,2004,Competitive,,, 2.57 
Vietnam,Ho Chi Minh City Investment and General  Export import JSC,2004,Competitive,,, 1.58 
Vietnam,Hoa Binh Rubber JSC,2004,Competitive,,, 1.90 
Vietnam,Hung Vuong JSC,2004,Competitive,,, 1.17 
Vietnam,Nha Trang Aqua Product Processing Import Export JSC,2004,Competitive,,, 2.18 
Vietnam,"Phu Nhuan Gold, Silver and Gem JSC",2004,Competitive,,, 2.55 
Vietnam,Postal Construction JSC,2004,Competitive,,, 1.11 
Vietnam,Quang Ninh Import Export Investment JSC,2004,Competitive,,, 1.10 
Vietnam,Que Huong Hotel JSC,2004,Competitive,,, 5.77 
Vietnam,"Rang Dong Thermos & Light,JSC",2004,Competitive,,, 2.55 
Vietnam,Sa Giang Export Import JSC,2004,Competitive,,, 1.32 
Vietnam,Sai Gon General Trading JSC,2004,Competitive,,, 4.20 
Vietnam,Sai Gon Plastics JSC,2004,Competitive,,, 1.18 
Vietnam,Sai Gon Tourist Transportation JSC,2004,Competitive,,, 1.77 
Vietnam,Saigon Garment Manufacturing - Trade JSC,2004,Competitive,,, 1.35 
Vietnam,SMC Trading and Investment JSC,2004,Competitive,,, 1.65 
Vietnam,Tan Binh Electronic JSC,2004,Competitive,,, 2.29 
Vietnam,Tan Binh Vegetable Oil JSC,2004,Competitive,,, 1.34 
Vietnam,Tan Tien Plastic and Packaging JSC,2004,Competitive,,, 2.18 
Vietnam,The South Battery JSC,2004,Competitive,,, 3.29 
Vietnam,TICO Detergent JSC,2004,Competitive,,, 1.54 
Vietnam,Tie JSC,2004,Competitive,,, 1.72 
Vietnam,Tuong An Plant Oil JSC,2004,Competitive,,, 6.09 
Vietnam,Vietnam Cane and Bamboo Import Export JSC,2004,Competitive,,, 1.44 
Vietnam,Vietnam Food Industry JSC,2004,Competitive,,, 1.56 
Vietnam,Vinh Hao Salt JSC,2004,Competitive,,, 1.20 
Vietnam,Gas Petrolimex JSC,2004,Energy,,, 1.29 
Vietnam,Petrolimex Import Export JSC,2004,Energy,,, 1.93 
Vietnam,Petrolimex Petrochemistry JSC,2004,Energy,,, 1.48 
Vietnam,Bao Minh JSC,2004,Financial,Publilc Offering,, 27.40 
Vietnam,Can Don Hydro Power Joint Stocks Company,2004,Infrastructure,,, 6.48 
Vietnam,Maritime Development JSC,2004,Infrastructure,,, 1.28 
Vietnam,An Giang tourism JSC,2005,Competitive,,, 1.47 
Vietnam,An Lac Shoes JSC,2005,Competitive,,, 1.80 
Vietnam,Bien Hoa Vinacafe JSC,2005,Competitive,,, 2.09 
Vietnam,Binh Dinh Tourism JSC,2005,Competitive,,, 1.13 
Vietnam,Binh Tay Wine JSC,2005,Competitive,,, 1.54 
Vietnam,Can Tho Construction Investment and Consulting JSC,2005,Competitive,,, 34.50 
Vietnam,Central Metal JSC,2005,Competitive,,, 1.73 
Vietnam,Construction Development and Development JSC,2005,Competitive,,, 1.08 
Vietnam,Da Nang Rubber JSC,2005,Competitive,,, 1.54 
Vietnam,Dong Nai Agriculture Product JSC,2005,Competitive,,, 1.75 
Vietnam,Dong Nai House Trading  JSC,2005,Competitive,,, 1.10 
Vietnam,Dong Nam Textile JSC,2005,Competitive,,, 1.03 
Vietnam,Duc Giang Garment JSC,2005,Competitive,,, 1.20 
Vietnam,EDEN JSC,2005,Competitive,,, 1.01 
Vietnam,Electric Equipments Manufacture JSC,2005,Competitive,,, 1.55 
Vietnam,FIDITOUIST Tan Dinh Tourism JSC,2005,Competitive,,, 1.33 
Vietnam,Food Industry and Food Stuff JSC,2005,Competitive,,, 1.12 
Vietnam,HAI Agriculture Pharmatical JSC,2005,Competitive,,, 2.80 
Vietnam,Handicraft Import Export JSC,2005,Competitive,,, 1.44 
Vietnam,Hanoi Construction JSC  No.1,2005,Competitive,,, 1.10 
Vietnam,Hanoi Garment JSC No 40,2005,Competitive,,, 1.30 
Vietnam,Ho Chi Minh City Metal JSC,2005,Competitive,,, 3.20 
Vietnam,Ho Nai  Industrial Zone JSC,2005,Competitive,,, 1.60 
Vietnam,Hoa Viet JSC,2005,Competitive,,, 1.80 
Vietnam,International Relationship  - Investment and Production JSC,2005,Competitive,,, 1.15 
Vietnam,Investment and Construction JSC No.8,2005,Competitive,,, 1.52 
Vietnam,Long Tho JSC,2005,Competitive,,, 1.42 
Vietnam,Machine and Accessories Import Export JSC,2005,Competitive,,, 1.06 
Vietnam,Nha Be Garment JSC,2005,Competitive,,, 2.00 
Vietnam,Package Manufacturing and Import Export JSC,2005,Competitive,,, 1.05 
Vietnam,"Packaging Manufacturing, Sub-contracting and Import Export JSC",2005,Competitive,,, 1.10 
Vietnam,Phu Nhuan District Construction and Technical JSC,2005,Competitive,,, 1.18 
Vietnam,Phuoc Long Textile Service and Manufacturing JSC,2005,Competitive,,, 1.10 
Vietnam,Postal Equipment JSC,2005,Competitive,,, 3.70 
Vietnam,Quang Ngai Sugar JSC,2005,Competitive,,, 2.61 
Vietnam,Railway Construction JSC,2005,Competitive,,, 1.58 
Vietnam,Rang Dong Plastic JSC,2005,Competitive,,, 2.90 
Vietnam,Sai Gon -Can Tho Brewery JSC,2005,Competitive,,,
Vietnam,Sai Gon -Soc Trang Brewery JSC,2005,Competitive,,, 1.70 
Vietnam,Sai Gon Beer Transportation JSC,2005,Competitive,,, 1.10 
Vietnam,Song Da JSC,2005,Competitive,,, 1.61 
Vietnam,Ta Cu Tourism JSC,2005,Competitive,,, 1.90 
Vietnam,Tan Mai paper Company Limited,2005,Competitive,,, 10.70 
Vietnam,Taxi SASCO JSC,2005,Competitive,,, 1.57 
Vietnam,Thai Nguyen Metal Mechanical Co,2005,Competitive,,, 1.20 
Vietnam,Viet Thinh Garment JSC,2005,Competitive,,, 1.24 
Vietnam,Vinacontrol Evaluation JSC,2005,Competitive,,, 2.30 
Vietnam,Vitaly JSC,2005,Competitive,,, 1.57 
Vietnam,Dong Nai Sand Exploitation Company,2005,Energy,,, 1.90 
Vietnam,Petroleum Drilling Chemical Product JSC,2005,Energy,,, 3.70 
Vietnam,VIPCO Petrol and Gas Transportation JSC,2005,Energy,,, 10.80 
Vietnam,Ho Chi Minh  Invesment and Services JSC,2005,Financial,,, 1.00 
Vietnam,Electricity Installation JSC No. 1,2005,Infrastructure,,, 2.80 
Vietnam,Khanh Hoa Electricity JSC,2005,Infrastructure,,, 5.00 
Vietnam,Song Hinh - Vinh Son Hydro Electricity JSC,2005,Infrastructure,,, 31.60 
Vietnam,Bim Son Cement JSC,2006,Competitive,,, 5.93 
Vietnam,Dong Bac Stuff Food JSC,2006,Competitive,,, 1.13 
Vietnam,Dong Nai Brick JSC,2006,Competitive,,, 1.13 
Vietnam,Dong Nai tourism JSC,2006,Competitive,,, 2.00 
Vietnam,Ha Tinh Beverage and Beer Co,2006,Competitive,,, 1.20 
Vietnam,Hanoi Construction JSC  No. 4,2006,Competitive,,, 1.36 
Vietnam,Hanoi Trading JSC,2006,Competitive,,, 1.00 
Vietnam,Ho Chi Minh Mausoleum Construction JSC,2006,Competitive,,, 1.10 
Vietnam,Ninh Hoa Sugar JSC,2006,Competitive,,, 4.30 
Vietnam,No.1 General Export and Import JSC,2006,Competitive,,, 3.10 
Vietnam,Noi Bai Airline Services JSC,2006,Competitive,,, 1.45 
Vietnam,Petro Engineering JSC,2006,Competitive,,, 4.82 
Vietnam,Sai Gon Tourist Import Export JSC,2006,Competitive,,, 1.34 
Vietnam,Soc Trang Aquaculture JSC,2006,Competitive,,, 1.80 
Vietnam,Song Da JSC No. 9,2006,Competitive,,, 1.76 
Vietnam,Yellow Star Rubber JSC,2006,Competitive,,, 1.60 
Vietnam,Petroleum Drilling Service JSC,2006,Energy,,, 20.90 
Vietnam,VITACO Petrolimex Transportation JSC,2006,Energy,,, 12.30 
Vietnam,Pha Lai Thermo Power JSC,2006,Infrastructure,,, 42.90 
Vietnam,Sai Gon Marine Transportation JSC,2006,Infrastructure,,, 3.50 
Vietnam,Binh Duong Construction and Mineral Company,2006,Primary,,, 2.25 
Vietnam,Nui Beo Coal JSC,2006,Primary,,, 1.90 
Vietnam,Ba Ria Thermal Power Company,2007,Infrastructure,Divestiture,Partial (20%), 12.00 
Vietnam,Ninh Binh Thermal Power Company,2007,Infrastructure,Divestiture,Partial (31.8%), 7.30 
Vietnam,Thac Mo Hydrpower Company,2007,Infrastructure,Divestiture,Partial (20%), 59.00 
Vietnam,Vietnam Bank for Industry and Trade,2008,Financial,IPO,,64.00
Vietnam,Saigon Beer and Alcohol Beverage (Sabeco),2008,Competitive,IPO,,341.00
Yemen,SabaFon,2000,Infrastructure,Greenfield project,"Build, own, and operate", 10.00 
Yemen,Spacetel Yemen,2000,Infrastructure,Greenfield project,"Build, own, and operate", 10.00 
Yemen,Yemen Mobil,2006,Infrastructure,Divestiture,Partial (45%), 214.00 
Zimbabwe,Cotton Company of Zimbabwe,2001,Competitive,Divestiture,Partial, 92.95 
Zimbabwe,Dairibord Zimbabwe Limited,2001,Competitive,Divestiture,Partial, 13.15 
Zimbabwe,NOCZIM shares in Total Zimbabwe,2001,Competitive,Divestiture,Partial, 5.35 
Zimbabwe,Zimbabwe Development Corporation (ZDC),2001,Competitive,Divestiture,Full, 1.80 
Zimbabwe,Zimbabwe Reinsurance Company,2001,Financial,Divestiture,Partial, 15.04 
Zimbabwe,Hwange Power,2001,Infrastructure,Divestiture,Partial, 3.00 
